DEBUG 2018-03-14 22:31:02,686 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Authorization.Accounts.IAccountAppService' with service name 'app/account'.
DEBUG 2018-03-14 22:31:02,687 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Publishers.IPublisherAppService' with service name 'app/publisher'.
DEBUG 2018-03-14 22:31:02,688 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Feeds.IFeedAppService' with service name 'app/feed'.
DEBUG 2018-03-14 22:31:02,689 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Courses.ICourseAppService' with service name 'app/course'.
WARN  2018-03-14 22:31:13,118 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'CreateOrEditFeed' in localization source 'Spe'!
WARN  2018-03-14 22:31:13,126 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Title' in localization source 'Spe'!
WARN  2018-03-14 22:31:13,126 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Description' in localization source 'Spe'!
WARN  2018-03-14 22:31:13,127 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Notify' in localization source 'Spe'!
WARN  2018-03-14 22:31:13,127 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,430 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,433 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,434 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,434 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,437 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,438 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,438 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,443 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,443 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:31:17,444 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,972 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,978 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,979 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,980 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,985 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,986 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,986 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,994 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,995 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:31:18,996 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
DEBUG 2018-03-14 22:31:20,593 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"ee9c4064-750b-48d3-8eaf-35bb28732db5","IpAddress":"192.168.1.78","TenantId":1,"UserId":2,"ConnectTime":"2018-03-14T22:31:20.5863889-06:00","Properties":{}}
DEBUG 2018-03-14 22:31:20,650 [9    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: ee9c4064-750b-48d3-8eaf-35bb28732db5
WARN  2018-03-14 22:31:44,125 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'CreateOrEditFeed' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,126 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Title' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,126 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Description' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,127 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Notify' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,127 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,175 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:31:44,178 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
